tweet,label,type
"#Indianrailways
#RailMinIndia
Poor passenger...must have typed the mobile numbers wrongly.... Or is it the booking clerks mistake.... Last week too I got Couple of messages From railways.... https://t.co/aCk7TW1UeR",complaint,staff behaviour
"Is there anyway to get rid from this pathetic situation??heavily crowded coaches (second class)
Sleeper is also tending to the same situation.
#keralaexpress
#IndianRailways
@RailMinIndia @transformIndia @UN_HRC @ANI @swachhbharat @Central_Railway @PMOIndia @the_hindu",complaint,Crowding
Just boarded #IndianRailways train 12649 from Bhopal to Delhi and the washrooms for 1st ac are so so dirty asked the attendant and he said they would be cleaned tomorrow morning really sorry state of #indianrail yeh hain ache din #PMOIndia ??,complaint,Cleanliness
"#IndianRailways #cancelrrbntpccbt2 
#PiyushGoyal #RRBNTPC #ashwinivaishnaw 
How to reach gndhinagar from delhi when all related trains are diverted/ cancelled/regreted.",complaint,Punctuality
"@DebasreeBJP @RailMinIndia
#PMOIndia 
#AshwaniVaishnaw 
#IndianRailways 
Mail/Express type fare is being collected from passenger trains in the name of ""Passenger Special"" for the trains of Radhikapur (RDP) to Barsoi (BOE) section. It's a serious problem for daily commuters.",complaint,corruption / bribery
"@IRCTCofficial pnr number2436940829 train number 12716 Sachkund express coach number B4. 
No water in train again. And staff member from Agra cantt take our signature by talking fair that water service is running successfully. Never expect that from indian railway #IndianRailways",complaint,water availability
"Train late more than 1 hour .even electricity port is open. today i am travelling from this train my experience is worst than any things. Train number 20959,my coach number D1. 
#latetrain #IndianRailways @RailMinIndia @WesternRly https://t.co/XFoTsNz67f",complaint,Punctuality
"@RailwaySeva @RailMinIndia @AshwiniVaishnaw @PMOIndia Train number 13238 that started from Kota yesterday is running on legs before Ayodhya Cantt for 3.5 hours. Please check.
#IndianRailways #indianrailway #indianrail",complaint,punctuality
"Today I am travelling from Swarna Shatabdi. Our seat's attachable table has been loose and not working properly. After so many complains no one solve this issue. This feels so frustrating to me. Its total wastage of money because service is so poor.
@RailMinIndia #IndianRailways",complaint,Maintenance
"#IRCTC #IndianRailways #PmoIndia Travelling from Amritsar to Surat in 3 tier ac cotch (train no. : 12904,pnr no. :2715925974) with family of 12 members.Not even a single amenities like pillow or blanket was provided in such high air conditioning long rt.",complaint,Bed Roll
"Everything is improving except #IndianRailways, shortage of trains + half of the trains are cancelled, and here we go in general (it's more like hell) Train Name : Ananya Express (12315), train is 3hr+ late. We expect more than this from you sir #AshwiniVaishnaw, #narendarmodi https://t.co/zn1AED32NL",complaint,Punctuality
"6835355577 this is my PNR number
I am travelling with my students from satragachi to NJP. We ordered 11 plate chicken biriyani but all were in a bad position. They promised us to replace the order but didn't do anything. I already paid 1650 rupees.
#IndianRailways",complaint,Catering & Vending Services
"Dear FM, what are your plans to pull rail passengers from the poor services of Indian Railways. 
#railways #IndianRailways #IRCTC
Click here: https://t.co/0Y45fdM6VJ https://t.co/qbuS1uHc1B",complaint,Service
"@RailMinIndia 12109 Panchvati Express is sidetrack from 1 hr. The train crossed Titvala Station and stopped
Please look into this #IndianRailways #railway",complaint,Punctuality
"@IRCTCofficial Iâ€™m waiting at #secunderabadrailwaystation from 7:00pm onwards for  ns nsl sf express itâ€™s 9.50pm now 
Why the train is so fast ðŸ¤”ðŸ¤”
#indianrailways https://t.co/LkUuatQmim",complaint,Punctuality
#IndianRailways 12346 Saraighat express coach B3 toilets are totally clogged and unusable with no attendants. Even after asking help from TT no action is taken at NJP. Train is not cleaned after starting. PNR number 6600796903 #RailwayStation,complaint,Cleanliness
"I ma travelling from Purshottam Express &amp; my PNR is 2246778926.
This train has been standing on Pt. Deen Dayal Upadhyay since 80 mins now. This train is already 2.5 hours late.
#IRCTC #IndianRailways @RailMinIndia @RailwayNorthern @IRCTCofficial",complaint,punctuality
"@RailMinIndia @IRCTCofficial
@IndianRailUsers @IR_CRB @AshwiniVaishnaw @RailwaySeva
#IndianRailways Make Berth/Seat reservation system more open &amp; transparent by displaying the total &amp; vacant Berth/Seat along with layout plan on #IRCTC Website to select from for a Rail traveller.",complaint,Service
"Hello @AshwiniVaishnaw sir,just one humble request:Could you please ask officials why Tejas Exp (82501) is yet to start from Lucknow even though time is 0610 AM.Also,yesterday's Tejas got delayed by 0450 hours. Very disappointing @IRCTCofficial #IndianRailways #RailwayMinister https://t.co/BWzeGe57X1",complaint,punctuality
"#MumbaiPolice #GRP Pls do not travel to or out of Mumbai around 6 December by train. If you are from general category, you will be threatened and abused by the GRP and Mumbai police, all of whom are from SC/ST. You will be charged under the SC/ST n will face jail #IndianRailways",complaint,Political
"#IndianRailways #RunningLateIsUsual
Long distance trains are late almost everytime. Its a trend if I have to put it correctly.
I have travelled from Pune to Howrah in Azad Hind Express ETA was 355 reached @ 8:30.
I returned in Duronto, ETA 0940 reached @ 12:30.
Please value time.",complaint,Punctuality
I was traveling in HIRAKUD EXPRESS which runs from Visakhapatnam to Amritsar. One of the dirty and unhygienic train i ever travel. The toilet totally unfitt. Think how women travel in this train! I have been traveling in this train from 2016 no change. #IndianRailways,complaint,Cleanliness
"No HELP from 139 as WL tickets can't travel in any class??? how will the passenger will travel...
# No information about refund??? 
#irctc#IndianRailways
#IndianRailways
#PMOIndia
#financeminster...",complaint,Refund
"@K_Nageshwar Yes...Same with Padmavathi express from Secunderabad to Tirupati...Very recently I travelled, toilets were not at all good and mind u, it's 2AC, wonder how second class toilets would have been....A nightmare indeed. Any one owning #railways #IndianRailways",complaint,Cleanliness
"Dear @IRCTCofficial @irctcnorthzone ,
My elder sister is traveling via Bhagalpur-Ajmer Express(13423) on her way to Kota, the train was diverted from its route at 13:21 on 6th January and we're unable to track the  location of her train. #IndianRailways #IndianRail",complaint,Punctuality
"Even after 75 years of Independence and various big big claims from various so called ministers such poor and pathetic condition of Indian Railways is unbearable. Not in some local dabba, this is Sleeper Coach #railmadad #IndianRailways @AshwiniVaishnaw @IndianRailMedia https://t.co/atDbuB3pLW",complaint,Poor condition
"#ashwinivaishnaw Hi there
Are passenger tickets not  been sold at  the stations?? Today i travelled from nzmb to bsx in demu train and counter people refused to give actual ticket which costs rs10/- rather they say minimum ticket fare is 30/-
#IndianRailways 
#indianrail",complaint,Corruption / Bribery
"#IndianRailways  Sir my brother waiting for train no 12259 , but no update from NDLS station , also not showing current running status online, train kab aayegi",complaint,Punctuality
We are disappointed as various #YouTubers are making videos on #Udaipur #Ahmedabad Railway route to start operations in a very casual way with no authentic update from the #IndianRailways! #Udaipur #Asarwa #NorthWestRailways #NWR #WesternRailways #WR #India,complaint,Security
"#IndianRailways #railwayseva #RailminIndia respected authorities.Lucknow to Ahmedabad(train no:19402) coach B4 is in the foulest state, with no water supply, used blankets and choked lavatories gritting one's teeth is the only option left.(19402)Being originated from "" lucknow """,complaint,Miscellaneous
#IndianRailways one of the biggest reason that our bihar is not growing.they don't know the value of time. train number 05214 starts from sitamarhi to raxaul no one knows what is it's correct time. 3:15 pm that is the show-off time and it starts after 5pm.bihar needs change#Bihar,complaint,Punctuality
#indianrailways @RailMinIndia @narendramodi @PMOIndia Agartala Humsafar express train from smvt Bangalore delayed nearly more than 2 hours which is making the fellow passengers more frustrated.Poor railways My destination is chennai which is making the fellow passengersfrustrated https://t.co/5EhFgbdT5B,complaint,Punctuality
"@IRCTCofficial Why only one train for UP- Bihar. Whereas there are many people from UP- Bihar. Please start others train, please.@RailMinIndia @narendramodi
@PMOIndia

#IndianRailways",complaint,others
"Train no 08173,delayed by 1hr from Asansol, how can we reach our office in time?how can I take me HS practical exam in time sir?
@PMOIndia @ADRARAIL @serailwaykol @PiyushGoyal @PiyushGoyalOffc 
#PMOIndia #IndianRailways https://t.co/VBZ2jD0YGN",complaint,Punctuality
"PNR-2835575137..Travelling From Chandigarh to Lucknow..NO FOG AND  NO BAD WEATHER ..STILL TRAIN IS LATE BY 4 HRS+.. MISSING MY BROTHER'S WEDDING IMPORTANT FUNCTIONS..ANY REASONS??
 @RailMinIndia 
#IndianRailways #transportmode",complaint,Punctuality
"@RailMinIndia So diappointed from ticket booking with seat allotment. Spent â‚¹24k on booking, I will travel with a Senior citizen and an infant with his mother. With knowing this, you have alloted all upper berths and no discount has been provided. #IndianRailways",complaint,Ticket booking
"Suffering in Humsafar 
I am traveling in Train no. 06509 from Bangalore to Danapur (Patna) Humsafar express and they haven't provided any bedroll.
 The train is running abt 6hrs late
Trains which departed after 5:30hr crossed this train. 
#IRCTC #Railways #IndianRailways",complaint,Bed Roll
#IndianRailways Is this the standard of rajdhani express that's why we pay extra for the service.Shame on indian railway 5:0 hrs late from sechdule timing. Who gonna pay for our time. We chose rajdhani because of some reason but now its the same saga. https://t.co/TY7xai5vvJ,complaint,Punctuality
"Insensitive approach of railways towards female senior citizen of 86 years by allotting side upper berth in 2nd AC FROM NEWDELHI TO DURG TRAIN .No.12442 date of journey https://t.co/7GA00fra8j. 2252378806.
#AshwaniVaishnaw #PMOIndia #IRCTC #IndianRailways #irctc https://t.co/LtxcaAz7SZ",complaint,Ticket booking
"#IndianRailways #ashvini_vaishnav_railway_minister.  my train cancelled from Buxar to Delhi on June17th purva express due to agitation in Bihar, internet got down to in same region. Now I am clue less how to file or get my refund after facing so many issues .My PNR - 6264186829.",complaint,Refund
"@RailMinIndia @ECRlyHJP Traveling  from Bhagalpur Intercity (13402) in AC coach, no one cares about crowd, people with general ticket and without reservation also traveling in this coach. Passenger with reservation facing issues. TC is not available  #IndianRailways",complaint,Crowding
11:51 still not reached and let me tell you train is parked just 2 km from railway station there's no driway through or I would have gotten her myself #IndianRailways #korbarailwaystation,complaint,Punctuality
"Dear sir,
What's the Value When We are Journey by Train and suffer from Hinjida..
They Asking Money Forcely..
Kindly look this oneÃ°Å¸â„¢Â
#IndianRailways 
#PiyushGoyel 
#BjpIndia 
#",complaint,security
"#IndianRailways #AshwiniVaishnaw need clarification why train from amritsar to indore 19326 is at hault from 1hour outside Guna station.
Already it 2hrs 30 mins delay.
Booked in 2nd AC but third class couch.",complaint,Punctuality
"Requesting the concerned from the @RailMinIndia @AshwiniVaishnaw sir to take appropriate steps.
Thereâ€™s no point charging such high price when service isnâ€™t upto the mark.

#IndianRailways #patheticcondition #RajdhaniExpress #Leakage #AC2Tier #AshwiniVaishnav @IRCTCofficial",complaint,Service
